player_id,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_epa,special_teams_tds,def_tackles_solo,def_tackles_for_loss,def_fumbles_forced,def_sacks,def_interceptions,def_tds,def_fumbles,def_safeties,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_blocked,player_display_name,position_x,position_group,headshot_url,team,height,weight,birth_date,fg_pct
00-0031484,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,1,7,0,0,0.4148540252936072,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Chris Manhertz,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/azx76rspzgxfogsqhxet",NYG,78.0,235.0,1992-04-10,
00-0031492,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,39,44,1,Jason Myers,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rnw5znsm0hrekqvztiog",SEA,70.0,190.0,1991-05-12,1.0
00-0031503,37,66,567,2,2,3,-11,1,1,15.391700988232628,-36.157229938228056,0,7,23,1,0,4.28813393911696,1,1,33,1,0,3.2233546525239944,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jameis Winston,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwikoroqsyf8iemlrohb",NYG,76.0,231.0,1994-01-06,
00-0031550,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,33,6,1,1.0,0,0,0,0,0,0,0,0,0,0,0,Shaq Thompson,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rk9qairtsyrzdoznvmen",BUF,72.0,230.0,1994-04-21,
00-0031551,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Eddie Goldman,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o0kwpqywuicbketxfbck",WAS,75.0,320.0,1994-01-06,
00-0031554,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Eric Kendricks,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adc49lyuljufsfseggdc",SF,72.0,232.0,1992-02-29,
00-0031557,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,Jordan Phillips,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hn887nvbphkycvlkvlms",BUF,78.0,330.0,1992-09-21,
00-0031565,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,27,14,2,14.0,0,0,0,0,0,0,0,0,0,0,0,Danielle Hunter,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z2rpuzpb0tm8r6vwnfxk",HOU,77.0,263.0,1994-10-29,
00-0031576,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,Za'Darius Smith,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l5t51lcflhhfvxhr1sx3",PHI,76.0,270.0,1992-09-08,
00-0031583,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,Grady Jarrett,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/znqx6ghmgepgcrsfw9gm",CHI,73.0,294.0,1993-04-28,
00-0031588,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,82,99,970,4,0,67.95892617011884,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Stefon Diggs,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cemcexmscsarpvwhafln",NE,72.0,191.0,1993-11-29,
00-0031608,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Quandre Diggs,S,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kqasx5pfmin4wrk503uf",TEN,69.0,198.0,1993-01-22,
00-0031610,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,4,0,0,0.3674458473687991,24,34,283,6,0,28.26623501662118,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Darren Waller,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/loyehiyzcu2lexjk7plq",MIA,78.0,238.0,1992-09-13,
00-0031622,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Bobby Hart,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eeqftbtda7o2yyop5m5s",LAC,77.0,310.0,1994-08-21,
00-0031687,0,0,0,0,0,0,0,0,0,0.0,0.0,0,22,104,0,0,-9.05524546572605,12,12,70,0,0,1.4606742499163374,0,0,0,0,0.0,0,0,0,0,0,0,23,673,0,0,0,Raheem Mostert,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fas5rkweusx2hl7abtzh",LV,70.0,212.0,1992-04-09,
00-0031740,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Neville Hewitt,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lw2m7oyputkdykbaz0cu",NYG,74.0,234.0,1993-04-06,
00-0031763,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0,6,56,11,274,0,0,0,DeAndre Carter,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jx4io3owliw3l5xve6ta",CLE,68.0,190.0,1993-04-10,
00-0031898,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,49,3,1,1.0,0,0,0,0,0,0,0,0,0,0,0,Alex Singleton,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zohji3gr704zraihhqyl",DEN,74.0,240.0,1993-12-07,
00-0031933,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,32,9,0,7.0,0,0,0,0,0,0,0,0,0,0,0,Leonard Williams,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhaogtinjeyrwbjsvbl4",SEA,77.0,310.0,1994-06-20,
00-0031935,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,Preston Smith,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etcwpdjr7xtc4gubw8gf",WAS,77.0,265.0,1992-11-17,
00-0031957,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,3,0,3.0,0,0,0,0,0,0,0,0,0,0,0,Rakeem Nunez-Roches,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iugbhtbumlnt3nb8wqmi",NYG,74.0,305.0,1993-07-03,
00-0032052,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10,4,0,3.0,0,0,0,0,0,0,0,0,0,0,0,Dante Fowler Jr.,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tuvfudn3repds06zb5hi",DAL,75.0,261.0,1994-08-03,
00-0032065,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Bradley Pinion,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g6zs1z59umevxxtqc35z",ATL,77.0,265.0,1994-06-01,
00-0032071,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Trent Brown,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r0l3rruzqunyqlt0lrzm",HOU,80.0,380.0,1993-04-13,
00-0032103,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,27,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Denzel Perryman,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqxyjc6skhaprcaiknpj",LAC,71.0,240.0,1992-12-05,
00-0032104,0,0,0,0,0,0,0,0,0,0.0,0.0,0,13,59,1,0,1.4611136259627526,14,15,75,0,0,-2.087859634833876,0,5,0,0,0.0,0,0,0,0,0,0,17,510,0,0,0,Ameer Abdullah,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jvkgnlj5fn16mnmdyr4i",IND,69.0,203.0,1993-06-13,
00-0032146,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9,2,0,2.0,0,0,0,0,0,0,0,0,0,0,0,Bud Dupree,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/unn7gcyciu20lmm1bvpn",LAC,76.0,269.0,1993-02-12,
00-0032164,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13,7,1,5.5,0,0,0,0,0,0,0,0,0,0,0,Arik Armstead,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z6e5xcslnlyaz2egeke3",JAX,79.0,290.0,1993-11-15,
00-0032203,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Andrus Peat,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wlkqieesn85nhevcqcqe",PIT,79.0,316.0,1993-11-04,
00-0032211,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,31,50,286,1,0,-3.913542992851289,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Tyler Lockett,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gyhvviyep9iigeaobxmi",TEN,70.0,182.0,1992-09-28,
00-0032222,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,D.J. Humphries,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ruiab6fqdaerscb2qnkz",LA,77.0,307.0,1993-12-28,
00-0032228,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Joe Cardona,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cs3qvfnrrxiubflqqw2i",MIA,74.0,241.0,1992-04-16,
00-0032234,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,Laken Tomlinson,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/thhrfc9q38r0m1qvfctv",HOU,75.0,323.0,1992-02-09,
00-0032242,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Rob Havenstein,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cqsicmerjhzvzpnz77fz",LA,80.0,323.0,1992-05-13,
00-0032265,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,Mario Edwards,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cia50revbealvw5biusr",HOU,75.0,280.0,1994-01-25,
00-0032268,139,227,1695,10,7,16,-107,3,1,-3.8985720439669835,4.542555639962104,1,50,297,1,3,6.695842331785926,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Marcus Mariota,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9ribxqudeehvmjlw0va",WAS,76.0,222.0,1993-10-30,
00-0032378,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,30,9,0,4.0,0,0,0,0,0,0,0,0,0,0,0,DeForest Buckner,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mtyogyexnz2ik3fbs3am",IND,79.0,295.0,1994-03-17,
00-0032379,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Eli Apple,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szrv0msliekcbdfulpzb",SF,73.0,203.0,1995-08-09,
00-0032380,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Laremy Tunsil,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ewy0qnfl6956hfatqszj",WAS,77.0,313.0,1994-08-02,
00-0032381,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Taylor Decker,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j0gbwayifwek9ggoraqm",DET,79.0,324.0,1993-08-23,
00-0032383,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ryan Kelly,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owzvmhrfz5lfh2rcalxd",MIN,76.0,307.0,1993-05-30,
00-0032385,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,19,0,0,0.18291674839565525,39,53,371,1,1,-2.826665500648348,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Sterling Shepard,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l47czwi8aaznnit0se5h",TB,70.0,194.0,1993-02-10,
00-0032387,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,Jarran Reed,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/td7umxhgwkswls8rutk0",SEA,75.0,315.0,1992-12-16,
00-0032388,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Deion Jones,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fpmevebnsvfm07e7xhcu",TB,73.0,222.0,1994-11-04,
00-0032391,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Joe Thuney,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fstgjypwv8bcpfaae5mi",CHI,77.0,301.0,1992-11-18,
00-0032392,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,20,25,258,2,0,16.783102795132436,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Austin Hooper,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gfvav2gybtr174ckovpk",NE,76.0,254.0,1994-10-29,
00-0032395,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Graham Glasgow,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mgmeks8iieefdbtk2zob",DET,78.0,315.0,1992-08-19,
00-0032398,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,9,0,0,0.725056131137535,11,23,207,1,0,12.282829990267677,0,4,0,0,0.0,0,0,0,0,0,0,6,157,0,0,0,Chris Moore,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o0s29hnpztyxqotqdx8h",WAS,73.0,200.0,1993-06-16,
00-0032399,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Miles Killebrew,SAF,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f9p5bqqqb38i6kgvqzms",PIT,74.0,222.0,1993-05-10,
00-0032415,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Matthew Judon,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xio1oo9c8qwfrouppuvk",MIA,75.0,265.0,1992-08-15,
00-0032424,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,DJ Reader,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gbbbyrh2pgibo9w8ahd6",DET,75.0,330.0,1994-07-01,
00-0032442,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,37,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Elandon Roberts,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/niydmsknfdiu1zyivwso",LV,71.0,235.0,1994-04-22,
00-0032445,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ted Karras,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/trz2xsxziqel2nertm1g",CIN,76.0,310.0,1993-03-15,
00-0032464,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,19,0,0,1.555146539467387,21,27,237,1,0,11.540015788423274,1,0,0,0,0.0,0,0,0,0,29,208,6,161,0,0,0,Kalif Raymond,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e5z8bskwg89hqtsjwwgj",DET,68.0,180.0,1994-08-08,
00-0032497,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Reid Ferguson,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tarla9ric6f8tijjqrkz",BUF,74.0,235.0,1994-03-24,
00-0032521,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,Mike Hilton,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uippdcskzxubvfqoqxlo",IND,69.0,184.0,1994-03-09,
00-0032569,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,24,28,1,Wil Lutz,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lcfurzhyjudmrwjxkgfs",DEN,71.0,184.0,1994-07-07,1.0
00-0032580,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,24,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Jones,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shh2jg4hjsp0xwlnchv1",WAS,70.0,185.0,1993-09-20,
00-0032667,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Roy Robertson-Harris,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lu3nlgnkltamn4jtdbtg",NYG,79.0,300.0,1993-07-23,
00-0032688,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,5,9,53,0,0,-0.2711158771417101,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Robbie Chosen,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kz2hbymqgrobo1uynciv",WAS,75.0,185.0,1993-05-09,
00-0032701,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jake Brendel,C,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fw1g79qwk1gbhmdjvhfv",SF,76.0,299.0,1992-09-10,
00-0032726,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,38,42,1,Ka'imi Fairbairn,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbrs7doetqydf2rzhjjl",HOU,72.0,183.0,1994-01-29,1.0
00-0032753,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Luke Rhodes,LS,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q0ip1kc9iwwveiuefq1x",IND,74.0,238.0,1992-12-02,
00-0032759,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,14,5,0,3.0,0,0,0,0,0,0,0,0,0,0,0,Sheldon Rankins,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ec78oc2cpukwczkzhyrw",HOU,74.0,305.0,1994-04-02,
00-0032762,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,10,0,5.0,0,0,0,0,0,0,0,0,0,0,0,Chris Jones,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yrka1thykkvkfo4ixrxc",KC,78.0,310.0,1994-07-03,
00-0032763,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,4,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,Austin Johnson,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wmwnpt1s8wxxztkkqd0z",JAX,76.0,314.0,1994-05-08,
00-0032764,0,1,0,0,0,0,0,0,0,-0.4591185906319879,-33.69303643703461,0,287,1469,16,4,8.125427340759531,15,20,150,0,0,-2.064232012955472,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Derrick Henry,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jxtikemnvpkw9r0ex2wv",BAL,75.0,252.0,1994-01-04,
00-0032775,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,6,0,0,0.3164020497351885,19,31,252,1,0,6.198082125225172,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Demarcus Robinson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aynbxqjpwz1vhpxbxvv8",SF,73.0,203.0,1994-09-21,
00-0032803,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jalen Mills,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yc4745ngoppgf1syjghl",HOU,72.0,200.0,1994-04-06,
00-0032889,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,20,3,0,2.5,0,0,1,0,0,0,0,0,0,0,0,A'Shawn Robinson,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o2si1evbe2wsnwyrypjj",CAR,75.0,320.0,1995-03-21,
00-0032918,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,4,1,0,0.5899866244872101,1,1,5,0,0,0.0849601831287145,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,C.J. Ham,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/evssvutwjy6szq7dpelm",MIN,71.0,250.0,1993-07-22,
00-0032933,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Antonio Hamilton,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ezqh9yn3k2gnriphk8q8",WAS,72.0,188.0,1993-01-24,
00-0032943,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Riley Dixon,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkjfawzgxosjvjesf1ad",TB,76.0,221.0,1993-08-24,
00-0032950,110,169,1216,6,5,19,-125,2,0,6.300602965152775,3.00690393131989,1,11,57,0,1,-3.248268716096775,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Carson Wentz,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ot6wu9gw3cgcdb2cx6is",MIN,77.0,237.0,1992-12-30,
00-0032951,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Laquon Treadwell,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b6hu3zlkauy5tcrseyv2",IND,74.0,215.0,1995-06-14,
00-0032965,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Ronnie Stanley,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j91t0jvkrdhfmeoeeryr",BAL,78.0,310.0,1994-03-18,
